2022-01-04 20:10:53.895;41.74
2022-01-04 20:20:53.894;41.74
2022-01-04 20:30:53.896;41.74
2022-01-04 20:40:53.898;41.74
2022-01-04 20:50:53.902;41.74
2022-01-04 21:00:53.903;41.74
2022-01-04 21:10:53.905;41.74
2022-01-04 21:20:53.908;41.74
2022-01-04 21:30:53.909;41.74
2022-01-04 21:40:53.914;41.74
2022-01-04 21:50:53.917;41.74
2022-01-04 22:00:53.923;41.74
2022-01-04 22:10:53.926;41.74
2022-01-04 22:20:53.930;41.74
2022-01-04 22:30:53.931;41.74
2022-01-04 22:40:53.936;41.74
2022-01-04 22:50:53.941;41.74
2022-01-04 23:00:53.945;41.74
2022-01-04 23:10:53.947;41.74
2022-01-04 23:20:53.950;41.74
2022-01-04 23:30:53.954;41.74
2022-01-04 23:40:53.956;41.74
2022-01-04 23:50:53.956;41.74
2022-01-05 00:00:53.957;41.74
2022-01-05 00:10:53.959;41.74
2022-01-05 00:20:53.960;41.74
2022-01-05 00:30:53.963;41.74
2022-01-05 00:40:53.965;41.74
2022-01-05 00:50:53.970;41.74
2022-01-05 01:00:53.973;41.74
2022-01-05 01:10:53.974;41.74
2022-01-05 01:20:53.979;41.74
2022-01-05 01:30:53.984;41.74
2022-01-05 01:40:53.989;41.74
2022-01-05 01:50:53.992;41.74
2022-01-05 02:00:53.993;41.74
2022-01-05 02:10:53.995;41.74
2022-01-05 02:20:53.997;41.74
2022-01-05 02:30:54.001;41.74
2022-01-05 02:40:54.004;41.74
2022-01-05 02:50:54.005;41.74
2022-01-05 03:00:54.008;41.74
2022-01-05 03:10:54.014;41.74
2022-01-05 03:20:54.018;41.74
2022-01-05 03:30:54.023;41.74
2022-01-05 03:40:54.027;41.74
2022-01-05 03:50:54.031;41.74
2022-01-05 04:00:54.034;41.74
2022-01-05 04:10:54.036;41.74
2022-01-05 04:20:54.041;41.74
2022-01-05 04:30:54.046;41.74
2022-01-05 04:40:54.051;41.74
2022-01-05 04:50:54.052;41.74
2022-01-05 05:00:54.054;41.74
2022-01-05 05:10:54.059;41.74
2022-01-05 05:20:54.064;41.74
2022-01-05 05:30:54.067;41.74
2022-01-05 05:40:54.069;41.74
2022-01-05 05:50:54.072;41.74
2022-01-05 06:00:54.074;41.74
2022-01-05 06:10:54.077;41.74
2022-01-05 06:20:54.078;41.74
2022-01-05 06:30:54.080;41.74
2022-01-05 06:40:54.081;41.74
2022-01-05 06:50:54.082;41.74
2022-01-05 07:00:54.086;41.74
2022-01-05 07:10:54.090;41.74
2022-01-05 07:20:54.093;41.74
2022-01-05 07:30:54.097;41.74
2022-01-05 07:40:54.100;41.74
2022-01-05 07:50:54.100;41.74
2022-01-05 08:00:54.102;41.74
2022-01-05 08:10:54.104;41.74
2022-01-05 08:20:54.108;41.74
2022-01-05 08:30:54.111;41.74
2022-01-05 08:40:54.115;41.74
2022-01-05 08:50:54.115;41.74
2022-01-05 09:00:54.117;41.74
2022-01-05 09:10:54.117;41.74
2022-01-05 09:20:54.121;41.74
2022-01-05 09:30:54.125;41.74
2022-01-05 09:40:54.129;41.74
2022-01-05 09:50:54.131;41.74
2022-01-05 10:00:54.134;41.74
2022-01-05 10:10:54.135;41.74
2022-01-05 10:20:54.140;41.74
2022-01-05 10:30:54.142;41.74
2022-01-05 10:40:54.148;41.74
2022-01-05 10:50:54.149;41.74
2022-01-05 11:00:54.153;41.74
2022-01-05 11:10:54.152;41.74
2022-01-05 11:20:54.154;41.74
2022-01-05 11:30:54.159;41.74
2022-01-05 11:40:54.161;41.74
2022-01-05 11:50:54.161;41.74
2022-01-05 12:00:54.166;41.74
2022-01-05 12:10:54.170;41.74
2022-01-05 12:20:54.173;41.74
2022-01-05 12:30:54.175;41.74
2022-01-05 12:40:54.179;41.74
2022-01-05 12:50:54.182;41.74
2022-01-05 13:00:54.185;41.74
2022-01-05 13:10:54.188;41.74
2022-01-05 13:20:54.188;41.74
2022-01-05 13:30:54.190;41.74
2022-01-05 13:40:54.195;41.74
2022-01-05 13:50:54.200;41.74
2022-01-05 14:00:54.203;41.74
2022-01-05 14:10:54.208;41.74
2022-01-05 14:20:54.211;41.74
2022-01-05 14:30:54.216;41.74
2022-01-05 14:40:54.217;41.74
2022-01-05 14:50:54.217;41.74
2022-01-05 15:00:54.222;41.74
2022-01-05 15:10:54.228;41.74
2022-01-05 15:20:54.232;41.74
2022-01-05 15:30:54.234;41.74
2022-01-05 15:40:54.238;41.74
2022-01-05 15:50:54.241;41.74
2022-01-05 16:00:54.242;41.74
2022-01-05 16:10:54.244;41.74
2022-01-05 16:20:54.247;41.74
2022-01-05 16:30:54.250;41.74
2022-01-05 16:40:54.253;41.74
2022-01-05 16:50:54.254;41.74
2022-01-05 17:00:54.255;41.74
2022-01-05 17:10:54.259;41.74
2022-01-05 17:20:54.264;41.74
2022-01-05 17:30:54.269;41.74
2022-01-05 17:40:54.270;41.75
2022-01-05 17:50:54.275;41.74
2022-01-05 18:00:54.276;41.74
2022-01-05 18:10:54.280;41.74
2022-01-05 18:20:54.284;41.75
2022-01-05 18:30:54.286;41.74
2022-01-05 18:40:54.287;41.75
2022-01-05 18:50:54.288;41.74
2022-01-05 19:00:54.293;41.74
2022-01-05 19:10:54.297;41.75
2022-01-05 19:20:54.302;41.74
2022-01-05 19:30:54.306;41.74
2022-01-05 19:40:54.309;41.75
2022-01-05 19:50:54.314;41.75
2022-01-05 20:00:54.316;41.75
2022-01-05 20:10:54.318;41.74
2022-01-05 20:20:54.322;41.74
2022-01-05 20:30:54.325;41.74
2022-01-05 20:40:54.325;41.74
2022-01-05 20:50:54.326;41.74
2022-01-05 21:00:54.328;41.74
2022-01-05 21:10:54.331;41.74
2022-01-05 21:20:54.332;41.74
2022-01-05 21:30:54.333;41.74
2022-01-05 21:40:54.336;41.74
2022-01-05 21:50:54.338;41.74
2022-01-05 22:00:54.342;41.74
2022-01-05 22:10:54.344;41.74
2022-01-05 22:20:54.350;41.74
2022-01-05 22:30:54.354;41.74
2022-01-05 22:40:54.357;41.74
2022-01-05 22:50:54.362;41.74
2022-01-05 23:00:54.365;41.74
2022-01-05 23:10:54.365;41.75
2022-01-05 23:20:54.368;41.74
2022-01-05 23:30:54.368;41.74
2022-01-05 23:40:54.370;41.75
2022-01-05 23:50:54.372;41.74
2022-01-06 00:00:54.374;41.74
2022-01-06 00:10:54.374;41.74
2022-01-06 00:20:54.378;41.74
2022-01-06 00:30:54.378;41.74
2022-01-06 00:40:54.383;41.74
2022-01-06 00:50:54.387;41.74
2022-01-06 01:00:54.393;41.74
2022-01-06 01:10:54.396;41.74
2022-01-06 01:20:54.400;41.74
2022-01-06 01:30:54.404;41.74
2022-01-06 01:40:54.407;41.74
2022-01-06 01:50:54.413;41.74
2022-01-06 02:00:54.415;41.74
2022-01-06 02:10:54.416;41.74
2022-01-06 02:20:54.420;41.74
2022-01-06 02:30:54.421;41.74
2022-01-06 02:40:54.426;41.74
2022-01-06 02:50:54.427;41.74
2022-01-06 03:00:54.429;41.74
2022-01-06 03:10:54.435;41.74
2022-01-06 03:20:54.437;41.74
2022-01-06 03:30:54.438;41.74
2022-01-06 03:40:54.443;41.74
2022-01-06 03:50:54.444;41.74
2022-01-06 04:00:54.443;41.74
2022-01-06 04:10:54.447;41.74
2022-01-06 04:20:54.451;41.74
2022-01-06 04:30:54.456;41.74
2022-01-06 04:40:54.457;41.74
2022-01-06 04:50:54.463;41.74
2022-01-06 05:00:54.464;41.74
2022-01-06 05:10:54.466;41.74
2022-01-06 05:20:54.471;41.74
2022-01-06 05:30:54.476;41.74
2022-01-06 05:40:54.480;41.74
2022-01-06 05:50:54.482;41.75
2022-01-06 06:00:54.487;41.74
2022-01-06 06:10:54.489;41.74
2022-01-06 06:20:54.491;41.74
2022-01-06 06:30:54.496;41.75
2022-01-06 06:40:54.501;41.75
2022-01-06 06:50:54.505;41.75
2022-01-06 07:00:54.509;41.75
2022-01-06 07:10:54.509;41.75
2022-01-06 07:20:54.513;41.75
2022-01-06 07:30:54.514;41.75
2022-01-06 07:40:54.516;41.75
2022-01-06 07:50:54.517;41.75
2022-01-06 08:00:54.521;41.75
2022-01-06 08:10:54.524;41.75
2022-01-06 08:20:54.526;41.75
2022-01-06 08:30:54.529;41.75
2022-01-06 08:40:54.530;41.75
2022-01-06 08:50:54.533;41.75
2022-01-06 09:00:54.537;41.75
2022-01-06 09:10:54.542;41.75
2022-01-06 09:20:54.544;41.75
2022-01-06 09:30:54.549;41.75
2022-01-06 09:40:54.554;41.75
2022-01-06 09:50:54.557;41.75
2022-01-06 10:00:54.561;41.75
2022-01-06 10:10:54.566;41.75
2022-01-06 10:20:54.572;41.75
2022-01-06 10:30:54.571;41.75
2022-01-06 10:40:54.575;41.75
2022-01-06 10:50:54.577;41.75
2022-01-06 11:00:54.579;41.75
2022-01-06 11:10:54.580;41.75
2022-01-06 11:20:54.581;41.75
2022-01-06 11:30:54.586;41.75
2022-01-06 11:40:54.587;41.75
2022-01-06 11:50:54.592;41.75
2022-01-06 12:00:54.596;41.75
2022-01-06 12:10:54.597;41.75
2022-01-06 12:20:54.597;41.75
2022-01-06 12:30:54.601;41.74
2022-01-06 12:40:54.604;41.74
2022-01-06 12:50:54.607;41.74
2022-01-06 13:00:54.609;41.74
2022-01-06 13:10:54.614;41.74
2022-01-06 13:20:54.618;41.74
2022-01-06 13:30:54.620;41.74
2022-01-06 13:40:54.620;41.74
2022-01-06 13:50:54.622;41.74
2022-01-06 14:00:54.626;41.74
2022-01-06 14:10:54.629;41.74
2022-01-06 14:20:54.630;41.74
2022-01-06 14:30:54.631;41.74
2022-01-06 14:40:54.633;41.74
2022-01-06 14:50:54.635;41.74
2022-01-06 15:00:54.637;41.74
2022-01-06 15:10:54.640;41.74
2022-01-06 15:20:54.644;41.74
2022-01-06 15:30:54.645;41.74
2022-01-06 15:40:54.649;41.74
2022-01-06 15:50:54.651;41.74
2022-01-06 16:00:54.656;41.74
2022-01-06 16:10:54.659;41.74
2022-01-06 16:20:54.661;41.75
2022-01-06 16:30:54.661;41.75
2022-01-06 16:40:54.666;41.75
2022-01-06 16:50:54.667;41.75
2022-01-06 17:00:54.668;41.75
2022-01-06 17:10:54.672;41.75
2022-01-06 17:20:54.675;41.75
2022-01-06 17:30:54.677;41.75
2022-01-06 17:40:54.680;41.75
2022-01-06 17:50:54.681;41.75
2022-01-06 18:00:54.681;41.75
2022-01-06 18:10:54.684;41.75
2022-01-06 18:20:54.686;41.75
2022-01-06 18:30:54.687;41.75
2022-01-06 18:40:54.690;41.75
2022-01-06 18:50:54.691;41.75
