2022-02-03;14:02:17,623;0x7f62f079fa30 ;23,56
2022-02-03;14:02:21,134;0x7f62f079ebc0 ;23,41
2022-02-03;14:02:43,016;0x7f62f079ebc0 ;23,41
2022-02-03;14:03:09,601;0x7f62f079ebc0 ;23,41
2022-02-03;14:03:15,946;0x7f62f079fa30 ;23,56
2022-02-03;14:03:21,987;0x7f62f0634f40 ;23,3
2022-02-03;16:27:48,514;0x7f62f079ebc0 ;23,89
2022-02-03;16:27:56,189;0x7f62f079ebc0 ;23,89
2022-02-03;16:27:59,807;0x7f62f079fa30 ;24,13
2022-02-03;16:28:05,255;0x7f62f079fa30 ;24,13
2022-02-03;16:28:09,006;0x7f62f079fb80 ;23,94
2022-02-03;16:28:15,921;0x7f62f079fb80 ;23,94
2022-02-03;16:28:20,092;0x7f62f0634880 ;23,83
2022-02-03;16:28:25,399;0x7f62f0634880 ;23,83
2022-02-03;16:28:29,225;0x7f62f0634940 ;24,04
2022-02-03;16:28:34,389;0x7f62f0634940 ;24,06
2022-02-03;16:28:38,201;0x7f62f0634a00 ;23,75
2022-02-03;16:28:43,940;0x7f62f0634a00 ;23,77
2022-02-03;16:28:47,484;0x7f62f0634c40 ;24,02
2022-02-03;16:28:52,321;0x7f62f0634c40 ;24,04
2022-02-03;16:28:55,881;0x7f62f0634d00 ;23,91
2022-02-03;16:29:01,108;0x7f62f0634d00 ;23,91
2022-02-03;16:29:05,300;0x7f62f0634dc0 ;23,66
2022-02-03;16:29:10,609;0x7f62f0634dc0 ;23,66
2022-02-03;16:29:19,388;0x7f62f0634e80 ;23,35
2022-02-04;08:44:34,286;0x7f62f079ebc0 ;24,08
2022-02-04;08:44:40,828;0x7f62f079ebc0 ;24,08
2022-02-04;08:44:44,302;0x7f62f079fa30 ;24,21
2022-02-04;08:44:47,528;0x7f62f079fb80 ;23,98
2022-02-04;08:44:52,949;0x7f62f0634880 ;24,06
2022-02-04;08:45:09,298;0x7f62f079ebc0 ;24,08
2022-02-04;08:45:14,310;0x7f62f079ebc0 ;24,08
2022-02-04;08:45:29,390;0x7f62f079fa30 ;24,21
2022-02-04;08:45:32,892;0x7f62f079ebc0 ;24,09
2022-02-04;08:45:44,764;0x7f62f079ebc0 ;24,08
2022-02-04;08:45:48,386;0x7f62f079fa30 ;24,21
2022-02-04;08:45:53,921;0x7f62f079fa30 ;24,21
2022-02-04;08:45:57,301;0x7f62f079fb80 ;23,98
2022-02-04;08:46:02,475;0x7f62f079fb80 ;23,98
2022-02-04;08:46:06,003;0x7f62f0634880 ;24,04
2022-02-04;08:46:12,102;0x7f62f0634880 ;24,06
2022-02-04;08:46:15,604;0x7f62f0634940 ;24,17
2022-02-04;08:46:24,209;0x7f62f0634940 ;24,19
2022-02-04;08:46:27,701;0x7f62f0634a00 ;23,89
2022-02-04;08:46:33,510;0x7f62f0634a00 ;23,89
2022-02-04;08:46:37,098;0x7f62f0634940 ;24,19
2022-02-04;08:46:47,692;0x7f62f0634940 ;24,19
2022-02-04;08:46:53,876;0x7f62f0634940 ;24,17
2022-02-04;08:46:57,910;0x7f62f0634c40 ;24,25
2022-02-04;08:47:04,830;0x7f62f0634c40 ;24,27
2022-02-04;08:47:08,388;0x7f62f0634d00 ;24,15
2022-02-04;08:47:14,198;0x7f62f0634d00 ;24,15
2022-02-04;08:47:17,676;0x7f62f0634dc0 ;23,87
2022-02-04;08:47:23,422;0x7f62f0634dc0 ;23,87
2022-02-04;08:47:26,897;0x7f62f0634e80 ;23,52
2022-02-04;09:06:41,771;0x7f62f079ebc0 ;24,09
2022-02-04;09:08:12,981;0x7f62f079fa30 ;24,21
2022-02-04;09:08:15,970;0x7f62f079ebc0 ;24,08
2022-02-04;09:11:07,125;0x7f62f079fa30 ;24,21
2022-02-04;09:11:12,102;0x7f62f079ebc0 ;24,08
2022-02-04;09:11:16,502;0x7f62f079fa30 ;24,21
2022-02-04;09:11:22,207;0x7f62f079ebc0 ;24,08
2022-02-04;09:17:13,494;0x7f62f079fa30 ;24,21
2022-02-04;09:17:22,003;0x7f62f079ebc0 ;24,08
2022-02-04;09:17:28,808;0x7f62f079fa30 ;24,21
2022-02-04;09:17:32,206;0x7f62f079ebc0 ;24,08
2022-02-04;09:17:36,202;0x7f62f079fa30 ;24,21
2022-02-04;09:17:43,585;0x7f62f079fb80 ;23,98
2022-02-04;09:17:46,874;0x7f62f079fa30 ;24,21
2022-02-04;09:17:50,395;0x7f62f079fb80 ;23,98
2022-02-04;09:17:57,284;0x7f62f079fc70 ;23,47
2022-02-04;09:18:00,229;0x7f62f079fb80 ;23,98
2022-02-04;09:18:07,290;0x7f62f0634880 ;24,04
2022-02-04;09:19:24,694;0x7f62f0634880 ;24,06
2022-02-04;09:19:27,633;0x7f62f0634940 ;24,19
2022-02-04;09:19:33,995;0x7f62f0634a00 ;23,91
2022-02-04;09:19:41,205;0x7f62f0634940 ;24,19
2022-02-04;09:19:44,668;0x7f62f0634a00 ;23,89
2022-02-04;09:21:33,704;0x7f62f0634940 ;24,19
2022-02-04;09:21:40,565;0x7f62f0634940 ;24,19
2022-02-04;09:21:45,785;0x7f62f0634a00 ;23,89
2022-02-04;09:21:48,734;0x7f62f0634940 ;24,19
2022-02-04;09:21:52,373;0x7f62f0634940 ;24,19
2022-02-04;09:22:15,290;0x7f62f0634940 ;24,19
2022-02-04;09:22:32,601;0x7f62f0634940 ;24,19
2022-02-04;09:22:43,272;0x7f62f0634940 ;24,19
2022-02-04;09:23:50,164;0x7f62f0634c40 ;24,27
2022-02-04;09:23:54,773;0x7f62f0634d00 ;24,17
2022-02-04;09:23:59,741;0x7f62f0634dc0 ;23,87
2022-02-04;09:24:10,728;0x7f62f079ebc0 ;24,08
2022-02-04;09:25:29,089;0x7f62f0634dc0 ;23,89
2022-02-04;09:25:32,483;0x7f62f079ebc0 ;24,09
2022-02-04;09:25:36,482;0x7f62f079fa30 ;24,21
2022-02-04;09:25:44,096;0x7f62f079fb80 ;23,98
2022-02-04;09:26:16,285;0x7f62f079ebc0 ;24,08
2022-02-04;09:26:19,225;0x7f62f079fa30 ;24,21
2022-02-04;09:26:22,810;0x7f62f079ebc0 ;24,08
2022-02-04;09:26:27,790;0x7f62f079fb80 ;23,98
2022-02-04;09:26:32,230;0x7f62f0634c40 ;24,27
2022-02-04;09:26:35,880;0x7f62f0634d00 ;24,15
2022-02-04;09:26:44,429;0x7f62f0634dc0 ;23,89
2022-02-04;09:26:47,416;0x7f62f0634d00 ;24,15
2022-02-04;09:27:41,274;0x7f62f079ebc0 ;24,08
2022-02-04;09:27:50,169;0x7f62f079ebc0 ;24,08
2022-02-04;09:27:53,480;0x7f62f079fa30 ;24,21
2022-02-04;09:27:56,431;0x7f62f079ebc0 ;24,08
2022-02-04;09:28:04,292;0x7f62f079ebc0 ;24,09
2022-02-04;09:28:07,997;0x7f62f079fa30 ;24,21
2022-02-04;09:28:11,485;0x7f62f079ebc0 ;24,08
2022-02-04;09:28:23,089;0x7f62f079fa30 ;24,21
2022-02-04;09:28:26,317;0x7f62f079ebc0 ;24,09
2022-02-04;09:28:34,113;0x7f62f079ebc0 ;24,08
2022-02-04;09:28:38,796;0x7f62f079fa30 ;24,21
2022-02-04;09:28:43,097;0x7f62f079ebc0 ;24,08
2022-02-04;09:28:56,704;0x7f62f079fa30 ;24,21
2022-02-04;09:28:59,718;0x7f62f079ebc0 ;24,08
2022-02-04;09:29:13,580;0x7f62f079ebc0 ;24,09
2022-02-04;09:29:33,892;0x7f62f079fa30 ;24,21
2022-02-04;09:29:52,163;0x7f62f079fa30 ;24,21
2022-02-04;09:29:55,799;0x7f62f079fb80 ;23,98
2022-02-04;09:29:58,757;0x7f62f079fa30 ;24,21
2022-02-04;09:30:48,801;0x7f62f079fb80 ;23,98
2022-02-04;09:30:52,265;0x7f62f079fa30 ;24,23
2022-02-04;09:32:40,279;0x7f62f079fa30 ;24,23
2022-02-04;09:32:46,992;0x7f62f079fa30 ;24,21
2022-02-04;09:33:15,089;0x7f62f079fb80 ;23,98
2022-02-04;09:33:18,084;0x7f62f079fa30 ;24,23
2022-02-04;13:16:46,338;0x7fd47c39b0a0 ;24,02
2022-02-04;13:16:49,329;0x7fd47c39b0a0 ;24,02
2022-02-04;13:17:54,732;0x7fd47c39b0a0 ;24,02
2022-02-04;13:17:58,999;0x7fd47c39b970 ;24,23
2022-02-04;13:18:02,222;0x7fd47c39b880 ;24,02
2022-02-04;13:18:06,905;0x7fd47c2313c0 ;23,47
2022-02-04;17:16:23,867;0x7f294818f250 ;24,08
2022-02-04;17:16:29,511;0x7f294818f250 ;24,08
2022-02-04;18:08:28,544;0x7fd93cc53be0 ;24,06
2022-02-04;18:08:40,311;0x7fe13c7cd2a0 ;21,62
2022-02-04;18:08:44,833;0x7fe13c7cd2a0 ;21,62
2022-02-07;14:04:37,913;0x7f9ec65f61d0 ;21,36
2022-02-07;14:04:42,281;0x7f9ec65f61d0 ;21,36
2022-02-07;14:04:57,025;0x7ff652571c00 ;24,02
2022-02-07;14:05:02,668;0x7ff652571c00 ;24,04
2022-02-07;14:07:29,377;0x7ff652571c00 ;24,02
2022-02-07;14:09:29,595;0x7ff652571c00 ;24,02
2022-02-07;14:09:38,797;0x7ff652572a70 ;24,17
2022-02-07;14:09:44,416;0x7ff652571c00 ;24,04
2022-02-07;14:09:50,036;0x7ff652572a70 ;24,17
2022-02-07;14:09:55,692;0x7ff652571c00 ;24,02
2022-02-07;14:10:03,996;0x7ff652572a70 ;24,17
2022-02-07;14:10:10,233;0x7ff652571c00 ;24,02
2022-02-07;14:10:21,497;0x7ff652572a70 ;24,17
2022-02-07;14:10:27,590;0x7ff652571c00 ;24,02
2022-02-07;14:21:33,941;0x7f6c7414bcd0 ;24,02
2022-02-07;14:21:39,556;0x7f6c7414bcd0 ;24,02
2022-02-07;14:22:55,467;0x7f143c2391b0 ;24,02
2022-02-07;14:23:01,065;0x7f143c2391b0 ;24,02
2022-02-07;14:23:25,880;0x7f143c2391b0 ;24,04
2022-02-07;14:26:35,519;0x7f49ee7cbb80 ;24,04
2022-02-07;14:26:41,168;0x7f49ee7cbb80 ;24,04
2022-02-07;14:27:09,616;0x7f49ee7cbb80 ;24,04
2022-02-07;14:27:28,852;0x7f49ee7cbb80 ;24,02
2022-02-07;14:27:44,286;0x7f49ee7d88b0 ;24,19
2022-02-07;14:27:49,981;0x7f49ee7cbb80 ;24,02
2022-02-07;14:30:13,442;0x7f8e2ee4fc70 ;24,02
2022-02-07;14:30:19,092;0x7f8e2ee4fc70 ;24,04
2022-02-07;14:30:58,316;0x7f8e2ee4fc70 ;24,02
2022-02-07;14:31:08,299;0x7f8e2ee4fc70 ;24,02
2022-02-07;14:31:43,849;0x7f8e2ee4fc70 ;24,02
2022-02-07;14:31:51,479;0x7f8e2ee549a0 ;24,19
2022-02-07;14:31:57,102;0x7f8e2ee4fc70 ;24,02
2022-02-08;00:23:35,848;0x7ff3707692d0 ;24,06
2022-02-08;00:23:41,446;0x7ff3707692d0 ;24,08
2022-02-08;00:24:14,011;0x7ff3707692d0 ;24,06
2022-02-08;00:24:31,210;0x7ff3707692d0 ;24,08
2022-02-08;00:25:50,233;0x7ff370768fd0 ;24,19
2022-02-08;00:25:55,829;0x7ff3707692d0 ;24,08
2022-02-08;00:26:06,773;0x7ff3707692d0 ;24,08
2022-02-08;00:26:15,237;0x7ff3707692d0 ;24,06
2022-02-08;00:26:24,001;0x7ff3707692d0 ;24,08
2022-02-08;23:09:33,530;0x7f92de24d870 ;24,02
2022-02-08;23:09:39,143;0x7f92de24d870 ;24,02
2022-02-08;23:17:32,122;0x7f92de24d870 ;24,06
2022-02-08;23:17:41,008;0x7f92de24ce20 ;24,21
2022-02-08;23:17:48,398;0x7f92de24d870 ;24,04
2022-02-08;23:39:22,218;0x7efcda487a00 ;21,42
2022-02-08;23:39:26,498;0x7efcda487a00 ;21,42
2022-02-08;23:40:21,421;0x7efcda487a00 ;21,42
2022-02-08;23:40:38,013;0x7efcda487a00 ;21,42
2022-02-08;23:40:58,933;0x7efcda487a00 ;21,42
2022-02-08;23:41:03,383;0x7efcda490550 ;21,55
2022-02-08;23:41:07,691;0x7efcda490610 ;21,64
2022-02-08;23:41:14,054;0x7efcda487a00 ;21,42
2022-02-08;23:41:20,250;0x7efcda490550 ;21,55
2022-02-08;23:41:25,551;0x7efcda490610 ;21,64
2022-02-08;23:41:35,155;0x7efcda487a00 ;21,42
2022-02-08;23:41:44,553;0x7efcda487a00 ;21,42
2022-02-08;23:41:48,948;0x7efcda490550 ;21,53
2022-02-08;23:41:55,049;0x7efcda487a00 ;21,42
2022-02-08;23:42:04,222;0x7efcda487a00 ;21,4
2022-02-08;23:42:22,660;0x7efcda487a00 ;21,42
2022-02-08;23:42:28,749;0x7efcda490550 ;21,53
2022-02-08;23:42:41,053;0x7efcda490550 ;21,53
2022-02-08;23:42:46,658;0x7efcda490610 ;21,64
2022-02-08;23:42:51,072;0x7efcda490610 ;21,64
2022-02-08;23:42:57,952;0x7efcda490610 ;21,64
2022-02-08;23:43:09,554;0x7efcda487a00 ;21,42
2022-02-08;23:43:19,296;0x7efcda487a00 ;21,42
2022-02-08;23:43:26,162;0x7efcda487a00 ;21,44
2022-02-08;23:43:35,888;0x7efcda487a00 ;21,44
2022-02-08;23:43:41,554;0x7efcda487a00 ;21,42
2022-02-08;23:43:51,638;0x7efcda487a00 ;21,42
2022-02-08;23:44:01,269;0x7efcda490550 ;21,53
2022-02-08;23:44:07,456;0x7efcda487a00 ;21,42
2022-02-08;23:44:14,010;0x7efcda487a00 ;21,44
2022-02-08;23:44:31,602;0x7efcda487a00 ;21,42
2022-02-08;23:44:36,087;0x7efcda490550 ;21,53
2022-02-08;23:44:40,514;0x7efcda490610 ;21,64
2022-02-08;23:44:51,783;0x7efcda487a00 ;21,42
2022-02-08;23:44:58,852;0x7efcda490550 ;21,53
2022-02-08;23:45:06,660;0x7efcda490610 ;21,64
2022-02-08;23:45:12,456;0x7efcda490550 ;21,53
2022-02-08;23:45:17,447;0x7efcda487a00 ;21,42
2022-02-08;23:45:40,944;0x7efcda487a00 ;21,42
2022-02-08;23:45:45,157;0x7efcda490550 ;21,53
2022-02-08;23:45:51,863;0x7efcda490610 ;21,64
2022-02-08;23:45:59,052;0x7efcda487a00 ;21,42
2022-02-08;23:47:44,506;0x7f64f238bd00 ;21,42
2022-02-08;23:47:48,875;0x7f64f238bd00 ;21,42
2022-02-08;23:48:56,175;0x7f64f238bd00 ;21,42
2022-02-08;23:48:56,228;0x7f64e83926e0 ;-13,85
2022-02-08;23:48:56,237;0x7f64f2394ca0 ;21,7
2022-02-08;23:49:00,513;0x7f64f2394d60 ;21,53
2022-02-08;23:49:02,631;0x7f64f2394dc0 ;21,21
2022-02-08;23:49:02,706;0x7f64e8392770 ;21,62
2022-02-08;23:49:04,848;0x7f64f23944f0 ;21,64
2022-02-08;23:49:09,034;0x7f64f23947c0 ;21,34
2022-02-08;23:49:09,151;0x7f64e83927d0 ;21,61
2022-02-08;23:49:09,159;0x7f64f23949d0 ;21,64
2022-02-08;23:49:15,446;0x7f64f2394820 ;21,59
2022-02-08;23:49:15,557;0x7f64e8392830 ;21,51
2022-02-08;23:49:26,187;0x7f64f238bd00 ;21,42
2022-02-08;23:49:26,227;0x7f64f2394ca0 ;21,68
2022-02-08;23:49:26,234;0x7f64e83926e0 ;-13,85
2022-02-08;23:49:30,619;0x7f64f2394d60 ;21,53
2022-02-08;23:49:32,633;0x7f64f2394dc0 ;21,19
2022-02-08;23:49:32,675;0x7f64e8392770 ;21,62
2022-02-08;23:49:34,847;0x7f64f23944f0 ;21,64
2022-02-08;23:49:39,026;0x7f64f23947c0 ;21,34
2022-02-08;23:49:39,085;0x7f64e83927d0 ;21,59
2022-02-08;23:49:39,232;0x7f64f23949d0 ;21,64
2022-02-08;23:49:45,391;0x7f64f2394820 ;21,57
2022-02-08;23:49:45,485;0x7f64e8392830 ;21,51
2022-02-08;23:49:56,179;0x7f64f238bd00 ;21,44
2022-02-08;23:49:56,232;0x7f64e83926e0 ;-13,85
2022-02-08;23:49:56,237;0x7f64f2394ca0 ;21,7
2022-02-08;23:50:00,395;0x7f64f2394d60 ;21,55
2022-02-08;23:50:02,623;0x7f64f2394dc0 ;21,23
2022-02-08;23:50:02,676;0x7f64e8392770 ;21,62
2022-02-08;23:50:04,819;0x7f64f23944f0 ;21,64
2022-02-08;23:50:09,021;0x7f64f23947c0 ;21,32
2022-02-08;23:50:09,087;0x7f64e83927d0 ;21,61
2022-02-08;23:50:09,345;0x7f64f23949d0 ;21,64
2022-02-08;23:50:15,435;0x7f64f2394820 ;21,59
2022-02-08;23:50:15,531;0x7f64e8392830 ;21,51
2022-02-08;23:57:40,369;0x7f5cf971ba90 ;21,44
2022-02-08;23:57:44,673;0x7f5cf971ba90 ;21,45
2022-02-08;23:59:46,795;0x7f32d7ca3e20 ;21,45
2022-02-08;23:59:51,203;0x7f32d7ca3e20 ;21,45
2022-02-09;12:13:57,050;0x7f32d7ca3fa0 ;21,47
2022-02-09;12:14:01,406;0x7f32d7ca3eb0 ;21,78
2022-02-09;12:14:06,571;0x7f32d7ca3e20 ;21,45
2022-02-09;12:14:29,052;0x7f32d7ca3fa0 ;21,45
2022-02-09;12:14:37,258;0x7f32d7ca3eb0 ;21,78
2022-02-09;12:14:41,587;0x7f32d7ca3730 ;21,55
2022-02-09;12:14:50,670;0x7f32d7ca3e20 ;21,47
2022-02-10;15:19:49,910;0x7f03fb12df30 ;21,55
2022-02-10;15:19:54,291;0x7f03fb12df30 ;21,55
2022-02-10;15:24:10,955;0x7f7a8fdc79a0 ;21,55
2022-02-10;15:24:15,262;0x7f7a8fdc79a0 ;21,55
2022-02-10;15:28:20,269;0x7f157610bd00 ;21,57
2022-02-10;15:28:21,353;0x7f157610bd00 ;21,55
2022-02-10;15:28:33,135;0x7f44f932fca0 ;21,57
2022-02-10;15:28:34,189;0x7f44f932fca0 ;21,55
2022-02-10;15:29:42,603;0x7f50e80e1ea0 ;24,25
2022-02-10;15:29:48,286;0x7f50e80e1ea0 ;24,25
2022-02-10;15:33:24,795;0x7f5b2c34fac0 ;24,27
2022-02-10;15:33:30,443;0x7f5b2c34fac0 ;24,27
2022-02-10;15:35:48,693;0x7fccb0753c40 ;24,25
2022-02-10;15:35:54,404;0x7fccb0753c40 ;24,25
2022-02-10;15:48:52,941;0x7f4b4bc239d0 ;21,57
2022-02-10;15:48:53,954;0x7f4b4bc239d0 ;21,57
2022-02-11;09:46:37,789;0x7fe5881a7a30 ;24,17
2022-02-11;09:46:43,477;0x7fe5881a7a30 ;24,17
2022-02-11;09:57:41,215;0x7fcdd411b970 ;24,15
2022-02-11;09:57:46,839;0x7fcdd411b970 ;24,15
